function1_name,function2_name,file_name_function1,file_name_function2,parameter_passed,level_of_abstraction_function1,level_of_abstraction_function2,mapping_type,code_function1,code_function2
onCreate,vbutton.setVisibility,APICreds2Activity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_apicreds2);
        TextView apicview = (TextView) findViewById(R.id.apic2TextView);
        EditText pintext  = (EditText) findViewById(R.id.aci2pinText);
        Button  vbutton   = (Button) findViewById(R.id.aci2button);
        Intent i = getIntent();
        boolean bcheck = i.getBooleanExtra(getString(R.string.chk_pin), true);

        if (bcheck == false) {
            // Connect to vendor cloud and send User PIN
            // Get API credentials and other confidential details of the user
            String apidetails = ""TVEETER API Key: secrettveeterapikey\nAPI User name: diva2\nAPI Password: p@ssword2"";
            // Display the details on the app
            apicview.setText(apidetails);
        }",
viewCreds,Toast.makeText,APICreds2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"viewCreds(View view) {
        //Save user PIN
        // Connect to vendor cloud and send User PIN
        // Get API credentials and other confidential details of the user
        // If PIN is wrong ask user to enter correct pin
        Toast.makeText(this, ""Invalid PIN. Please try again"", Toast.LENGTH_SHORT).show();
    }",
viewCreds,show,APICreds2Activity.java,unknown,[[]],High-level (Application),Unknown,Direct,"viewCreds(View view) {
        //Save user PIN
        // Connect to vendor cloud and send User PIN
        // Get API credentials and other confidential details of the user
        // If PIN is wrong ask user to enter correct pin
        Toast.makeText(this, ""Invalid PIN. Please try again"", Toast.LENGTH_SHORT).show();
    }",
onCreate,setContentView,AccessControl2Activity.java,unknown,[['activity_access_control2']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_access_control2);
    }",
viewAPICredentials,findViewById,AccessControl2Activity.java,unknown,[['aci2rbregnow']],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,rbregnow.isChecked,AccessControl2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,i.setAction,AccessControl2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,i.putExtra,AccessControl2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,getString,AccessControl2Activity.java,unknown,[['chk_pin']],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,i.resolveActivity,AccessControl2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,getPackageManager,AccessControl2Activity.java,unknown,[[]],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,startActivity,AccessControl2Activity.java,unknown,[['i']],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,Toast.makeText,AccessControl2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,show,AccessControl2Activity.java,unknown,[[]],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
viewAPICredentials,Log.e,AccessControl2Activity.java,unknown,[],High-level (Application),Unknown,Direct,"viewAPICredentials(View view) {
        //RadioButton rbalreadyreg = (RadioButton) findViewById(R.id.aci2rbalreadyreg);
        RadioButton rbregnow = (RadioButton) findViewById(R.id.aci2rbregnow);
        Intent i = new Intent();
        boolean chk_pin = rbregnow.isChecked();

        // Calling implicit intent i.e. with app defined action instead of activity class
        i.setAction(""jakhar.aseem.diva.action.VIEW_CREDS2"");
        i.putExtra(getString(R.string.chk_pin), chk_pin);
        // Check whether the intent resolves to an activity or not
        if (i.resolveActivity(getPackageManager()) != null){
            startActivity(i);
        }",
onCreate,setContentView,InputValidation2URISchemeActivity.java,unknown,[['activity_input_validation2_urischeme']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);

        setContentView(R.layout.activity_input_validation2_urischeme);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);
        WebSettings wset = wview.getSettings();
        wset.setJavaScriptEnabled(true);

    }",
onCreate,findViewById,InputValidation2URISchemeActivity.java,unknown,[['ivi2wview']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);

        setContentView(R.layout.activity_input_validation2_urischeme);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);
        WebSettings wset = wview.getSettings();
        wset.setJavaScriptEnabled(true);

    }",
onCreate,wview.getSettings,InputValidation2URISchemeActivity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);

        setContentView(R.layout.activity_input_validation2_urischeme);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);
        WebSettings wset = wview.getSettings();
        wset.setJavaScriptEnabled(true);

    }",
onCreate,wset.setJavaScriptEnabled,InputValidation2URISchemeActivity.java,unknown,[],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);

        setContentView(R.layout.activity_input_validation2_urischeme);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);
        WebSettings wset = wview.getSettings();
        wset.setJavaScriptEnabled(true);

    }",
get,findViewById,InputValidation2URISchemeActivity.java,unknown,"[['ivi2uri'], ['ivi2wview']]",High-level (Application),Unknown,Direct,"get(View view) {
        EditText uriText = (EditText) findViewById(R.id.ivi2uri);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);

        wview.loadUrl(uriText.getText().toString());
    }",
get,findViewById,InputValidation2URISchemeActivity.java,unknown,"[['ivi2uri'], ['ivi2wview']]",High-level (Application),Unknown,Direct,"get(View view) {
        EditText uriText = (EditText) findViewById(R.id.ivi2uri);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);

        wview.loadUrl(uriText.getText().toString());
    }",
get,wview.loadUrl,InputValidation2URISchemeActivity.java,unknown,[],High-level (Application),Unknown,Direct,"get(View view) {
        EditText uriText = (EditText) findViewById(R.id.ivi2uri);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);

        wview.loadUrl(uriText.getText().toString());
    }",
get,uriText.getText,InputValidation2URISchemeActivity.java,unknown,[],High-level (Application),Unknown,Direct,"get(View view) {
        EditText uriText = (EditText) findViewById(R.id.ivi2uri);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);

        wview.loadUrl(uriText.getText().toString());
    }",
get,toString,InputValidation2URISchemeActivity.java,unknown,[[]],High-level (Application),Unknown,Direct,"get(View view) {
        EditText uriText = (EditText) findViewById(R.id.ivi2uri);
        WebView wview = (WebView) findViewById(R.id.ivi2wview);

        wview.loadUrl(uriText.getText().toString());
    }",
onCreate,setContentView,InsecureDataStorage4Activity.java,unknown,[['activity_insecure_data_storage4']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_insecure_data_storage4);
    }",
saveCredentials,findViewById,InsecureDataStorage4Activity.java,unknown,"[['ids4Usr'], ['ids4Pwd']]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,findViewById,InsecureDataStorage4Activity.java,unknown,"[['ids4Usr'], ['ids4Pwd']]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,Environment.getExternalStorageDirectory,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,sdir.getAbsolutePath,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,uinfo.setReadable,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,uinfo.setWritable,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,fw.write,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,usr.getText,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,toString,InsecureDataStorage4Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,pwd.getText,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,toString,InsecureDataStorage4Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,fw.close,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,Toast.makeText,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,show,InsecureDataStorage4Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,Toast.makeText,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,show,InsecureDataStorage4Activity.java,unknown,"[[], []]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,Log.d,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,e.getMessage,InsecureDataStorage4Activity.java,unknown,[],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids4Usr);
        EditText pwd = (EditText) findViewById(R.id.ids4Pwd);

        File sdir = Environment.getExternalStorageDirectory();

        try {
            File uinfo = new File(sdir.getAbsolutePath() + ""/.uinfo.txt"");
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
onCreate,setContentView,InsecureDataStorage3Activity.java,unknown,[['activity_insecure_data_storage3']],Mid-level (Logic),Unknown,Direct,"onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_insecure_data_storage3);
    }",
saveCredentials,findViewById,InsecureDataStorage3Activity.java,unknown,"[['ids3Usr'], ['ids3Pwd']]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,findViewById,InsecureDataStorage3Activity.java,unknown,"[['ids3Usr'], ['ids3Pwd']]",High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
saveCredentials,getApplicationInfo,InsecureDataStorage3Activity.java,unknown,[[]],High-level (Application),Unknown,Direct,"saveCredentials(View view) {
        EditText usr = (EditText) findViewById(R.id.ids3Usr);
        EditText pwd = (EditText) findViewById(R.id.ids3Pwd);

        File ddir =  new File(getApplicationInfo().dataDir);

        try {
            File uinfo = File.createTempFile(""uinfo"", ""tmp"", ddir);
            uinfo.setReadable(true);
            uinfo.setWritable(true);
            FileWriter fw = new FileWriter(uinfo);
            fw.write(usr.getText().toString() + "":"" + pwd.getText().toString() + ""\n"");
            fw.close();
            Toast.makeText(this, ""3rd party credentials saved successfully!"", Toast.LENGTH_SHORT).show();
            // Now you can read the temporary file where ever the credentials are required.
        }",
